% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2634 +2.334845674e+06 +2.334845674e+06 +2.335173704e+06 +2.335173704e+06 +3.1748e+00 +3.6528e+00 +2.3201e+00 +7.7346e-01 +2.6816e+00 -1.7625e+00 -7.2433e-01 -2.4528e+00 -1.4829e+00 -3.9984e+00 -2.6785e+00 +4.9483e+00 -8.8488e-02 +3.2272e+00 -3.6882e+00 -2.3624e+00 -9.3334e-01 -1.1698e+00 -2.3368e+00 -9.7083e-02
2931 +1.439997144e+06 +1.439997144e+06 +1.440325174e+06 +1.440325174e+06 +3.1563e+00 +3.6116e+00 +2.5452e+00 +6.8352e-01 +2.3446e+00 -1.6544e+00 -1.0576e+00 -2.1207e+00 -1.7487e+00 -4.1322e+00 -3.1846e+00 +4.7407e+00 +7.7095e-02 +2.9884e+00 -3.7787e+00 -2.0374e+00 -1.0442e+00 -2.1106e+00 -2.1722e+00 -7.3280e-02
3088 +7.815997420e+05 +7.815997420e+05 +7.819277720e+05 +7.819277720e+05 +3.2185e+00 +3.6818e+00 +2.8958e+00 +5.2910e-01 +2.3358e+00 -1.4188e+00 -8.1867e-01 -2.0588e+00 -1.8876e+00 -4.0909e+00 -3.2278e+00 +4.3671e+00 -7.0770e-02 +3.2823e+00 -3.0477e+00 -2.2801e+00 -1.4984e+00 -1.5250e+00 -2.0923e+00 -7.3768e-02
3286 +6.145926476e+05 +6.145926476e+05 +6.149206776e+05 +6.149206776e+05 +3.2791e+00 +3.6754e+00 +2.9244e+00 +4.6256e-01 +2.7829e+00 -1.6082e+00 -8.2857e-01 -2.1282e+00 -1.9478e+00 -4.1022e+00 -3.2369e+00 +4.2507e+00 -5.7494e-02 +3.2353e+00 -3.0406e+00 -2.3598e+00 -1.7915e+00 -1.7521e+00 -2.1332e+00 -7.3606e-02
3688 +3.833863125e+05 +3.833863125e+05 +3.837143425e+05 +3.837143425e+05 +3.2146e+00 +3.5735e+00 +2.8806e+00 +5.1990e-01 +2.7861e+00 -1.5521e+00 -7.9478e-01 -2.3454e+00 -1.9128e+00 -4.0169e+00 -3.1792e+00 +4.2047e+00 -6.4961e-02 +3.2400e+00 -3.2236e+00 -2.2022e+00 -1.3199e+00 -1.8254e+00 -2.1188e+00 -9.1551e-02
4006 +2.488864611e+05 +2.488864611e+05 +2.492144911e+05 +2.492144911e+05 +3.2335e+00 +3.6002e+00 +2.8027e+00 +5.0862e-01 +2.8016e+00 -1.4919e+00 -7.1257e-01 -2.3253e+00 -1.8418e+00 -4.0372e+00 -3.1860e+00 +4.0503e+00 -1.3487e-01 +3.0805e+00 -3.2137e+00 -2.1344e+00 -1.2537e+00 -1.5643e+00 -1.9425e+00 -1.8588e-02
4772 +1.584557464e+05 +1.584557464e+05 +1.587837764e+05 +1.587837764e+05 +3.2645e+00 +3.6161e+00 +2.8357e+00 +4.1904e-01 +2.7632e+00 -1.5267e+00 -8.0321e-01 -2.3170e+00 -1.7845e+00 -4.0418e+00 -3.3499e+00 +4.2191e+00 -8.3578e-02 +3.0567e+00 -3.3866e+00 -2.1497e+00 -1.3823e+00 -1.6901e+00 -2.0000e+00 -3.7200e-04
% function evaluation | noise-free fitness - Fopt (-3.213000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.217413791e+09 +3.217413791e+09 +3.217413759e+09 +3.217413759e+09 +4.3601e+00 -3.5668e+00 +2.4059e+00 +2.6131e+00 -2.8846e+00 -3.1936e+00 -1.4437e+00 +2.4990e+00 -2.2106e+00 +2.5684e+00 +3.0840e-01 -4.6224e+00 -3.6384e+00 +2.3082e+00 +9.0149e-01 -4.3509e+00 -1.1824e+00 +4.7555e-01 +2.4830e+00 -4.6311e+00
3 +1.211622828e+09 +1.211622828e+09 +1.211622796e+09 +1.211622796e+09 +2.3176e+00 -4.1722e+00 +4.7336e+00 +1.9389e+00 -4.7776e+00 -1.8771e+00 -1.1370e+00 +2.7388e+00 +7.9779e-01 +3.5359e+00 +2.0036e+00 +3.6006e+00 -9.6902e-01 -1.7291e+00 -4.3936e+00 +4.5448e+00 +4.0691e-01 -3.2206e+00 +3.4973e+00 -3.9354e+00
5 +9.541674539e+08 +9.541674539e+08 +9.541674217e+08 +9.541674217e+08 -2.6833e+00 +2.7271e+00 -1.4966e+00 +3.5414e+00 -4.8114e+00 -2.5419e+00 -3.5088e+00 -2.9922e+00 -1.6088e+00 +2.2953e+00 -6.7743e-01 -2.5723e-01 +2.0550e+00 -2.2339e+00 -4.4629e+00 +2.4095e+00 -4.7081e+00 +1.8591e+00 -1.9615e+00 -1.7372e+00
7 +4.913978508e+08 +4.913978508e+08 +4.913978187e+08 +4.913978187e+08 -4.7195e+00 -1.4779e+00 -4.7263e-01 -4.9756e+00 +1.6413e+00 -3.2538e-01 -2.8029e+00 +1.5717e+00 +4.3595e+00 -1.2175e+00 -4.4727e+00 +8.2441e-01 +1.5992e+00 +2.4268e+00 +3.9979e+00 +1.3578e+00 -2.1680e+00 +3.6055e+00 -2.5836e+00 +3.5078e+00
13 +3.822855824e+08 +3.822855824e+08 +3.822855502e+08 +3.822855502e+08 -1.5455e+00 -1.7077e+00 +3.4758e+00 -1.4893e+00 +1.5383e-02 +1.7306e+00 +2.5044e+00 -3.7458e+00 +5.7501e-01 +3.5209e+00 -4.7350e+00 -3.5388e+00 +7.7359e-01 +2.6207e+00 +2.8721e+00 -7.8937e-01 +3.7930e+00 +3.4067e+00 +7.4756e-01 +1.6957e+00
48 +2.407616855e+08 +2.407616855e+08 +2.407616533e+08 +2.407616533e+08 -2.1740e+00 -1.8311e+00 +3.5289e+00 -4.4187e+00 +5.0000e+00 -6.9488e-01 -1.1158e+00 -3.0019e+00 -1.4859e+00 +5.7044e-01 +1.6530e+00 -2.2865e+00 +3.4119e+00 +3.8280e-01 +2.1575e+00 -8.2291e-01 +1.0687e+00 -6.4861e-01 +5.0000e+00 +2.0462e+00
123 +1.249324039e+08 +1.249324039e+08 +1.249323718e+08 +1.249323718e+08 -3.3416e+00 +2.1878e+00 +6.4337e-01 -1.6789e+00 +0.0000e+00 +2.2585e+00 +9.7553e-01 -1.4914e+00 +3.2534e-02 +2.1859e-01 -1.7315e+00 +4.2656e+00 +4.4857e+00 +0.0000e+00 +4.2693e+00 +2.8201e+00 +2.4589e+00 +7.3305e-01 +4.5842e-01 +0.0000e+00
131 +5.156076376e+07 +5.156076376e+07 +5.156073163e+07 +5.156073163e+07 -7.4768e-01 +3.7899e+00 +6.1741e-01 -5.0000e+00 -1.7613e-01 +1.8363e+00 +7.3135e-02 -3.6381e+00 +0.0000e+00 +1.7764e+00 +9.7254e-02 +3.0000e+00 +3.3520e+00 +0.0000e+00 +3.5468e+00 +3.0422e+00 +3.6649e+00 +5.0000e+00 +0.0000e+00 +4.6137e+00
311 +3.127123873e+07 +3.127123873e+07 +3.127120660e+07 +3.127120660e+07 +0.0000e+00 +2.5036e+00 +2.4313e+00 -5.0000e+00 -1.5213e+00 +3.1535e+00 -6.1172e-01 -4.8763e+00 -2.1218e+00 -7.2936e-01 +0.0000e+00 +1.0342e+00 +2.5184e+00 -2.5729e-02 +3.2608e+00 +1.3386e+00 +3.6969e+00 +5.0000e+00 +1.3802e+00 +4.3667e+00
841 +2.126210211e+07 +2.126210211e+07 +2.126206998e+07 +2.126206998e+07 -4.4993e-01 +1.1119e+00 +2.5725e+00 -5.0000e+00 +8.2386e-01 +1.3135e+00 -1.2959e+00 -4.6197e+00 -1.3144e+00 -2.1092e+00 -1.2094e+00 +4.0542e+00 +1.5546e+00 -3.1573e+00 +2.7988e+00 +3.0090e+00 +4.6852e+00 +5.0000e+00 +1.9526e+00 +3.8318e+00
1183 +1.475153586e+07 +1.475153586e+07 +1.475150373e+07 +1.475150373e+07 -2.4611e+00 +1.4170e+00 +1.4910e+00 -5.0000e+00 -4.4828e-01 +1.3063e+00 -4.7296e+00 -4.7572e+00 -1.4905e+00 +1.4244e+00 +5.0576e-01 +5.0000e+00 +1.6730e+00 -2.7676e+00 +2.3606e+00 +2.9967e+00 +4.1957e+00 +5.0000e+00 +3.2290e+00 +3.9557e+00
1658 +9.226764192e+06 +9.226764192e+06 +9.226732062e+06 +9.226732062e+06 -3.5155e+00 +2.5158e+00 +1.5313e+00 -5.0000e+00 -1.2070e+00 +1.2053e+00 -4.7570e+00 -4.5613e+00 -1.6848e+00 -1.5186e-01 -4.0696e-01 +5.0000e+00 +8.7662e-01 -2.3562e+00 +3.3335e+00 +2.4829e+00 +4.0790e+00 +4.9995e+00 +1.7862e+00 +3.4143e+00
1852 +5.591608073e+06 +5.591608073e+06 +5.591575943e+06 +5.591575943e+06 -3.1916e+00 +2.5206e+00 +1.9616e+00 -5.0000e+00 -1.3262e+00 +2.0692e+00 -5.0000e+00 -4.5392e+00 -1.8420e+00 +9.7104e-01 -4.7798e-02 +5.0000e+00 +1.1268e+00 -2.2405e+00 +3.4771e+00 +2.1232e+00 +3.7258e+00 +4.9998e+00 +1.2285e+00 +3.7185e+00
2315 +3.920414773e+06 +3.920414773e+06 +3.920382643e+06 +3.920382643e+06 -2.7423e+00 +2.4529e+00 +1.4258e+00 -5.0000e+00 -1.3139e+00 +1.6709e+00 -4.4060e+00 -4.2506e+00 -1.6331e+00 +1.3564e+00 +6.4869e-01 +5.0000e+00 +1.1806e+00 -2.5274e+00 +3.3968e+00 +2.0431e+00 +3.8385e+00 +5.0000e+00 +9.0494e-01 +4.5566e+00
2523 +2.288027861e+06 +2.288027861e+06 +2.287995731e+06 +2.287995731e+06 -2.2566e+00 +2.1593e+00 +1.7258e+00 -5.0000e+00 -1.3282e+00 +1.5534e+00 -4.9709e+00 -3.8381e+00 -1.7069e+00 +1.2022e+00 +3.0924e-01 +5.0000e+00 +1.0091e+00 -2.4064e+00 +3.5191e+00 +1.4959e+00 +3.7240e+00 +5.0000e+00 +1.7013e+00 +4.1765e+00
2950 +1.504449003e+06 +1.504449003e+06 +1.504416873e+06 +1.504416873e+06 -2.6605e+00 +2.2240e+00 +1.1140e+00 -5.0000e+00 -1.3094e+00 +1.5179e+00 -4.5800e+00 -4.0214e+00 -1.6135e+00 +1.1599e+00 -1.8785e-01 +5.0000e+00 +1.8107e+00 -2.7975e+00 +3.3805e+00 +1.6269e+00 +4.1117e+00 +5.0000e+00 +1.6156e+00 +4.5949e+00
3295 +8.839150019e+05 +8.839150019e+05 +8.838828719e+05 +8.838828719e+05 -2.7723e+00 +2.1630e+00 +1.3091e+00 -5.0000e+00 -1.3096e+00 +1.6548e+00 -4.4294e+00 -3.7500e+00 -1.8750e+00 +1.0507e+00 -8.5491e-03 +5.0000e+00 +2.0244e+00 -2.7981e+00 +3.2610e+00 +1.0785e+00 +3.9545e+00 +5.0000e+00 +1.5449e+00 +4.7222e+00
3494 +5.463430447e+05 +5.463430447e+05 +5.463109147e+05 +5.463109147e+05 -2.7830e+00 +2.2187e+00 +1.3469e+00 -5.0000e+00 -1.3167e+00 +1.6342e+00 -4.6526e+00 -3.7500e+00 -1.8778e+00 +1.0344e+00 +1.3645e-01 +5.0000e+00 +1.7000e+00 -2.7287e+00 +3.2731e+00 +9.2704e-01 +3.9836e+00 +5.0000e+00 +1.5714e+00 +4.7028e+00
3883 +3.725079848e+05 +3.725079848e+05 +3.724758548e+05 +3.724758548e+05 -2.7683e+00 +2.2498e+00 +1.5224e+00 -5.0000e+00 -1.1601e+00 +1.5451e+00 -4.5906e+00 -3.7551e+00 -1.7550e+00 +1.0142e+00 +1.7889e-01 +5.0000e+00 +1.6981e+00 -2.6199e+00 +3.2957e+00 +1.1742e+00 +3.8665e+00 +5.0000e+00 +1.5213e+00 +4.7440e+00
% function evaluation | noise-free fitness - Fopt (1.576000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.278115916e+08 +3.278115916e+08 +3.278116074e+08 +3.278116074e+08 -2.4588e+00 +1.0029e+00 +3.1740e+00 +4.8626e+00 +7.2020e-01 +1.9590e+00 +2.3310e-02 -2.9475e+00 +2.5514e+00 -9.8669e-01 +1.8670e+00 +1.1203e-01 -3.9398e+00 -9.8024e-01 +2.3627e+00 -3.4188e+00 -4.3542e+00 -1.6757e+00 +2.3151e+00 -7.7321e-01
5 +1.847069453e+08 +1.847069453e+08 +1.847069611e+08 +1.847069611e+08 +7.3171e-01 -4.2487e+00 -1.0192e+00 +7.5198e-01 +6.7625e-01 +1.5476e-01 +2.4781e+00 -2.1598e+00 +3.4299e+00 -2.5889e+00 -3.0585e+00 -2.5451e+00 +2.3631e+00 -2.0506e+00 +1.9284e+00 +3.5207e+00 -1.0544e+00 -3.0570e+00 +3.6647e+00 +2.8518e+00
60 +1.430466320e+08 +1.430466320e+08 +1.430466477e+08 +1.430466477e+08 +6.1040e-01 -2.4163e+00 -8.3952e-01 +3.0071e+00 +4.9570e-01 -1.5884e+00 -1.7798e+00 -2.2320e-01 +3.9821e+00 +1.4716e+00 -4.8218e+00 -3.7227e-01 -3.9741e-01 -5.0000e+00 +2.0747e+00 -1.3325e+00 -2.4155e+00 +5.0000e+00 +1.1773e+00 -1.4236e+00
62 +9.598682756e+07 +9.598682756e+07 +9.598684332e+07 +9.598684332e+07 -1.1266e+00 +1.7443e+00 +2.1744e+00 +1.1605e+00 +8.9625e-02 -1.0519e+00 -2.9402e+00 -1.4918e+00 +5.0000e+00 +5.1306e-01 -4.1667e+00 +2.5852e+00 -2.3037e+00 -3.0919e+00 +1.7146e+00 +5.0000e+00 +1.3320e+00 -8.0129e-01 +4.0359e-01 +4.1417e+00
382 +5.608649671e+07 +5.608649671e+07 +5.608651247e+07 +5.608651247e+07 +3.0210e+00 -8.1019e-01 +1.9635e+00 +3.0012e+00 -3.1871e+00 +5.8024e-01 -1.7724e+00 -1.7393e+00 +7.2532e-01 +3.1757e+00 -3.3144e+00 +1.4699e+00 -1.6277e+00 -1.4262e+00 +0.0000e+00 +5.0000e+00 +5.1729e-01 -1.2717e+00 -1.1486e-01 +5.0000e+00
867 +3.413881187e+07 +3.413881187e+07 +3.413882763e+07 +3.413882763e+07 +3.0271e+00 -3.7621e+00 -6.3802e-01 +1.5065e+00 -1.6791e+00 +1.4705e+00 -5.7445e-01 -1.6606e+00 +3.7476e+00 +2.7586e+00 +3.7515e-01 +4.7086e-01 -4.0646e+00 -2.7418e+00 +2.5683e+00 +4.7083e+00 +3.9147e-01 -2.3339e+00 +2.7493e+00 +3.1686e+00
1168 +2.197104094e+07 +2.197104094e+07 +2.197105670e+07 +2.197105670e+07 +3.8155e+00 +5.3946e-01 -2.3080e-01 +2.5179e+00 -4.4057e+00 -4.6026e-01 -6.0912e-01 -1.8881e+00 +4.8000e+00 +1.5814e+00 +6.0315e-01 +1.6301e+00 -1.2040e+00 -2.3217e+00 +2.8362e+00 +4.5177e+00 -9.2570e-01 -1.4078e+00 +1.4169e+00 +3.3103e+00
1659 +9.442765592e+06 +9.442765592e+06 +9.442781352e+06 +9.442781352e+06 +4.3728e+00 -1.6863e+00 +1.9687e+00 +3.9120e+00 -4.7470e+00 -8.4472e-01 -1.4164e+00 -2.7830e+00 +4.8906e+00 +3.6599e+00 -1.2630e+00 +2.4208e+00 -1.9149e+00 -2.8970e+00 +2.4438e+00 +4.1732e+00 -2.2736e+00 -1.3711e+00 +2.2271e-01 +1.6874e+00
2300 +5.830763992e+06 +5.830763992e+06 +5.830779752e+06 +5.830779752e+06 +3.1726e+00 -2.0539e+00 +1.9750e+00 +4.9006e+00 -5.0000e+00 -8.1546e-01 -3.8192e-01 -2.6669e+00 +4.9804e+00 +3.4225e+00 -3.9900e-01 +1.0062e+00 -2.5000e+00 -2.6815e+00 +3.1858e+00 +4.2841e+00 -2.5426e+00 -1.1468e+00 +6.7602e-01 +7.6626e-01
2465 +3.420955280e+06 +3.420955280e+06 +3.420971040e+06 +3.420971040e+06 +3.4975e+00 -1.3762e+00 +2.4721e+00 +3.8943e+00 -4.7692e+00 -1.3424e+00 +0.0000e+00 -3.0331e+00 +5.0000e+00 +3.9084e+00 -5.2092e-01 +1.1868e+00 -1.0773e+00 -3.3762e+00 +3.1600e+00 +4.8625e+00 -1.8342e+00 -1.2547e+00 +1.1383e-01 +1.1326e+00
2733 +2.504874079e+06 +2.504874079e+06 +2.504889839e+06 +2.504889839e+06 +3.5474e+00 -1.2329e+00 +2.5435e+00 +3.8784e+00 -4.6646e+00 -1.4054e+00 +0.0000e+00 -2.6652e+00 +4.9988e+00 +3.9070e+00 -5.1734e-01 +1.2506e+00 -1.5254e+00 -2.7410e+00 +3.1878e+00 +4.8703e+00 -2.3392e+00 -1.3710e+00 +3.0137e-01 +1.0101e+00
3152 +1.490323917e+06 +1.490323917e+06 +1.490339677e+06 +1.490339677e+06 +3.0521e+00 -2.1410e+00 +2.2149e+00 +3.8334e+00 -4.3723e+00 -1.1016e+00 -4.2302e-03 -3.0111e+00 +4.8562e+00 +3.3163e+00 -5.0795e-01 +1.5633e+00 -1.7666e+00 -3.0527e+00 +4.0832e+00 +4.9368e+00 -2.7273e+00 -1.0344e+00 +0.0000e+00 +1.3862e+00
3284 +9.306003769e+05 +9.306003769e+05 +9.306161369e+05 +9.306161369e+05 +3.0767e+00 -1.7897e+00 +2.4280e+00 +3.8492e+00 -4.0295e+00 -1.0837e+00 -1.0945e-01 -2.5267e+00 +4.8329e+00 +3.4492e+00 -1.3373e-01 +1.3761e+00 -1.8424e+00 -2.4519e+00 +4.0088e+00 +5.0000e+00 -2.5419e+00 -6.7047e-01 +0.0000e+00 +1.3714e+00
3476 +4.914102199e+05 +4.914102199e+05 +4.914259799e+05 +4.914259799e+05 +3.1321e+00 -1.8132e+00 +2.1087e+00 +3.8679e+00 -4.1691e+00 -1.2465e+00 -2.1941e-01 -2.5918e+00 +4.7850e+00 +3.3712e+00 +0.0000e+00 +1.4400e+00 -1.7418e+00 -3.1692e+00 +4.0276e+00 +4.9587e+00 -2.4703e+00 -5.3891e-01 +3.6233e-01 +1.3702e+00
3596 +3.913084588e+05 +3.913084588e+05 +3.913242188e+05 +3.913242188e+05 +3.0084e+00 -1.8398e+00 +2.2316e+00 +3.8844e+00 -4.1003e+00 -1.2800e+00 -2.1604e-01 -2.5831e+00 +4.7879e+00 +3.3013e+00 -6.4388e-04 +1.4811e+00 -1.7376e+00 -3.0381e+00 +3.9317e+00 +4.9605e+00 -2.4597e+00 -4.1192e-01 +4.1274e-01 +1.3564e+00
3824 +2.488262525e+05 +2.488262525e+05 +2.488420125e+05 +2.488420125e+05 +3.0400e+00 -1.7310e+00 +2.3923e+00 +3.8278e+00 -4.3358e+00 -1.0368e+00 -1.9201e-01 -2.5909e+00 +4.8480e+00 +3.4573e+00 -8.7265e-04 +1.4888e+00 -1.5493e+00 -3.0507e+00 +3.8090e+00 +5.0000e+00 -2.4316e+00 -6.2067e-01 +3.3456e-01 +1.3721e+00
4253 +1.537443007e+05 +1.537443007e+05 +1.537600607e+05 +1.537600607e+05 +3.0988e+00 -1.7436e+00 +2.3428e+00 +4.0285e+00 -4.2525e+00 -1.0996e+00 -1.9018e-01 -2.4709e+00 +4.9412e+00 +3.5765e+00 -1.4349e-03 +1.5114e+00 -1.6265e+00 -3.0341e+00 +3.7893e+00 +4.9869e+00 -2.3991e+00 -5.0768e-01 +5.4816e-01 +1.3829e+00
% function evaluation | noise-free fitness - Fopt (3.735000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.344342785e+09 +6.344342785e+09 +6.344342822e+09 +6.344342822e+09 +2.4436e+00 -4.3965e+00 -4.2469e+00 +1.1497e+00 +3.9220e+00 -4.2007e+00 -8.5181e-01 +1.7625e+00 +6.9920e-01 -4.5475e+00 +1.9590e+00 +6.2735e-01 +3.2606e+00 -1.9569e+00 -1.7336e-01 -2.3643e+00 -1.4426e+00 -1.9948e+00 +2.0906e+00 +3.0890e-01
4 +1.016083577e+09 +1.016083577e+09 +1.016083614e+09 +1.016083614e+09 -4.5013e+00 -2.8790e+00 +1.9704e+00 -4.5148e+00 +4.4943e+00 -4.7319e+00 -6.2053e-01 -5.6098e-01 +8.7341e-02 +2.7395e+00 +2.4984e+00 -3.7243e+00 +1.4756e+00 -2.5932e+00 -2.3395e+00 +1.7075e+00 +1.7271e+00 +1.4162e+00 +3.8835e+00 +3.1213e+00
6 +6.137337814e+08 +6.137337814e+08 +6.137338187e+08 +6.137338187e+08 +3.0008e+00 +4.7838e+00 -4.0883e-01 +2.2742e+00 +1.5676e-01 +1.9865e+00 -3.7824e+00 -4.1794e+00 -2.4275e+00 -6.8143e-01 +7.7243e-01 +2.7571e+00 +2.0630e-01 +4.4299e+00 -2.1315e+00 -3.0004e+00 -1.4169e+00 -3.2211e+00 +1.9710e+00 +1.5223e+00
20 +2.258807860e+08 +2.258807860e+08 +2.258808233e+08 +2.258808233e+08 -4.2557e+00 +4.0659e+00 +4.5079e+00 -4.9995e+00 +4.9124e+00 -1.2476e+00 +4.6793e+00 -1.2467e+00 -3.1581e+00 -5.6981e-01 +3.4649e+00 -8.6154e-01 +1.7851e-01 -2.5833e+00 -5.1645e-01 -4.1234e+00 +2.2386e+00 -1.8707e+00 -3.7769e+00 +1.7917e+00
110 +1.373791678e+08 +1.373791678e+08 +1.373792052e+08 +1.373792052e+08 -4.8018e+00 +2.0897e+00 +4.7730e+00 -5.0000e+00 -5.7411e-02 -5.0000e+00 +4.2147e+00 -9.2544e-01 -5.0000e+00 -2.7328e-01 +3.6865e+00 +2.2346e+00 +5.4403e-01 +5.0000e+00 -4.7200e+00 +3.5823e+00 -9.9540e-01 -1.7935e+00 +0.0000e+00 +5.0000e+00
156 +7.681871498e+07 +7.681871498e+07 +7.681875233e+07 +7.681875233e+07 -4.3414e+00 +7.7998e-02 +3.5961e+00 -1.2646e+00 +1.3060e+00 -5.0000e+00 +0.0000e+00 +2.7606e-01 -3.1031e+00 -4.0880e-01 +2.3658e+00 -2.6402e-01 +2.6916e+00 +4.0493e+00 -3.5873e+00 +0.0000e+00 -1.6449e-01 -1.3526e+00 +1.5195e+00 +3.7621e+00
317 +6.127246301e+07 +6.127246301e+07 +6.127250036e+07 +6.127250036e+07 -4.1755e+00 -1.1744e+00 +3.9306e+00 +1.9345e-01 +1.7077e+00 -5.0000e+00 -2.1736e+00 -2.9870e+00 -6.0356e-01 +0.0000e+00 +3.8460e+00 -1.3386e+00 +2.5858e+00 +4.8942e+00 -3.7333e+00 +1.8642e+00 -2.6569e+00 -1.3261e+00 +0.0000e+00 +3.8797e+00
382 +3.728304149e+07 +3.728304149e+07 +3.728307884e+07 +3.728307884e+07 -4.3295e+00 -2.7066e-01 +3.2362e+00 -1.5631e-01 +1.9835e+00 -5.0000e+00 +0.0000e+00 -1.9290e+00 -2.9482e+00 +2.6925e-01 +2.8814e+00 +2.8714e+00 +1.3576e+00 +4.1567e+00 -3.3711e+00 -4.6138e-01 -3.1295e+00 -1.3340e+00 -6.4884e-01 +3.4228e+00
637 +2.253308401e+07 +2.253308401e+07 +2.253312136e+07 +2.253312136e+07 -3.8084e+00 -1.4447e+00 +4.4832e+00 -5.6859e-01 +1.7285e+00 -5.0000e+00 +1.6149e+00 -2.8909e+00 -3.4283e+00 +3.5266e+00 +4.7874e+00 +2.1815e+00 +1.3381e+00 +5.0000e+00 -2.6019e+00 +3.4511e+00 -5.0000e+00 -4.1978e+00 -2.6626e+00 +5.0000e+00
1261 +1.297549068e+07 +1.297549068e+07 +1.297552803e+07 +1.297552803e+07 -3.6522e+00 -8.5645e-01 +3.2335e+00 -1.0927e+00 +1.6961e+00 -5.0000e+00 +2.5310e+00 +4.1552e-02 -3.2519e+00 +2.6806e+00 +2.8429e+00 +6.1795e-01 +2.1206e+00 +4.6414e+00 -2.9184e+00 +4.5359e+00 -4.7644e+00 -1.5415e+00 -1.9818e+00 +4.9366e+00
1468 +9.260228653e+06 +9.260228653e+06 +9.260266003e+06 +9.260266003e+06 -3.1707e+00 -1.3690e+00 +3.1787e+00 -7.7802e-01 +4.4249e-01 -5.0000e+00 +2.5122e+00 -2.6998e+00 -3.7925e+00 +2.8510e+00 +2.4160e+00 +1.3512e+00 +2.3623e+00 +4.2495e+00 -2.9754e+00 +4.1502e+00 -4.6208e+00 -1.5251e+00 -2.8755e+00 +4.1487e+00
1936 +6.294179740e+06 +6.294179740e+06 +6.294217090e+06 +6.294217090e+06 -3.8508e+00 -1.2227e+00 +2.3839e+00 -1.0656e+00 +5.0117e-01 -5.0000e+00 +2.2630e+00 -2.4448e+00 -2.4794e+00 +2.1148e+00 +3.9338e+00 +3.5456e-01 +1.5496e+00 +4.0032e+00 -2.2627e+00 +3.4248e+00 -4.6094e+00 -1.8697e+00 -1.9364e+00 +3.9481e+00
2264 +3.805104443e+06 +3.805104443e+06 +3.805141793e+06 +3.805141793e+06 -2.9467e+00 -1.3675e+00 +2.7261e+00 -1.5845e+00 +9.1572e-01 -5.0000e+00 +1.5890e+00 -2.3978e+00 -3.0478e+00 +2.4357e+00 +3.6726e+00 +3.8399e-01 +2.2195e+00 +4.1181e+00 -3.2125e+00 +3.7257e+00 -4.6144e+00 -1.7604e+00 -2.4948e+00 +3.0390e+00
2998 +2.451256190e+06 +2.451256190e+06 +2.451293540e+06 +2.451293540e+06 -2.6380e+00 -1.6822e+00 +2.9885e+00 -1.2426e+00 +1.2554e+00 -5.0000e+00 +1.7330e+00 -2.2728e+00 -3.1394e+00 +2.2086e+00 +3.6618e+00 +4.4709e-01 +1.5407e+00 +4.0035e+00 -3.1348e+00 +3.8990e+00 -3.8903e+00 -1.8390e+00 -2.5257e+00 +3.6049e+00
% function evaluation | noise-free fitness - Fopt (-3.096300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.899251116e+09 +1.899251116e+09 +1.899250806e+09 +1.899250806e+09 -4.3172e+00 +1.5161e+00 -3.3882e+00 +3.0716e+00 +3.1176e-01 -2.6855e+00 -4.1728e+00 +1.7761e-02 +3.8290e+00 +9.1368e-01 +4.1267e+00 -1.5915e+00 +2.8795e+00 -4.8035e+00 -3.1213e+00 -4.0740e+00 +2.5473e+00 +9.8728e-01 +2.8705e+00 -4.9955e+00
6 +3.583921168e+08 +3.583921168e+08 +3.583918072e+08 +3.583918072e+08 +1.7597e+00 -2.3288e+00 +9.8243e-01 +3.0134e+00 +1.0784e+00 +2.6737e+00 -2.8171e-01 +2.5644e+00 -3.0146e+00 -3.3935e+00 +4.8053e+00 +2.2178e+00 +4.0215e+00 +1.2491e+00 +8.9161e-01 +1.7144e+00 +7.2144e-01 +7.7194e-02 +9.3334e-02 -3.3553e+00
49 +1.902603965e+08 +1.902603965e+08 +1.902600869e+08 +1.902600869e+08 -3.3819e+00 -1.8732e-01 -2.2736e-01 -4.2720e-01 -6.1120e-01 +3.2566e+00 +2.8542e-01 -3.1837e+00 +1.1871e+00 -2.6260e+00 +2.2172e+00 +2.0531e-02 -1.9692e+00 +6.3100e-01 -8.2651e-01 +5.0000e+00 +6.6466e-01 +3.9382e+00 -1.6666e+00 +5.0000e+00
86 +1.297661479e+08 +1.297661479e+08 +1.297658383e+08 +1.297658383e+08 +1.0643e+00 +1.2135e+00 -1.4048e+00 -9.5386e-01 -1.8708e+00 +0.0000e+00 -2.0550e+00 -1.1047e+00 -2.4403e+00 -5.0000e+00 +3.7815e+00 +4.0931e+00 -7.7954e-01 +4.2851e-01 +9.0271e-01 +0.0000e+00 -5.9253e-01 +1.7080e+00 +0.0000e+00 -3.3553e+00
