% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
237 +1.340286398e+01 +1.340286398e+01 -2.730713602e+01 -2.730713602e+01 +2.6797e+00 -1.3046e+00 -8.1862e-01 +2.4102e+00 +0.0000e+00 -2.6716e+00 +1.7073e+00 +1.4872e+00 +0.0000e+00 +3.0606e-01 +4.3825e+00 -4.9876e+00 +5.0000e+00 +1.5748e+00 +1.4186e-01 +9.1587e-01 +2.1300e-01 -6.4153e-01 +8.0859e-01 -1.2359e+00
1114 +9.110618574e+00 +9.110618574e+00 -3.159938143e+01 -3.159938143e+01 +2.6756e+00 -2.1089e+00 +1.2597e+00 +3.3256e+00 -1.2952e+00 -1.5748e+00 +2.3769e+00 +2.4867e+00 -2.0978e+00 +2.3725e-02 +2.8765e+00 -3.1182e+00 +5.0000e+00 +1.4659e+00 -3.1453e+00 +2.7463e+00 -2.4485e-01 -3.9851e+00 +2.4983e+00 -1.0432e+00
1514 +5.473994052e+00 +5.473994052e+00 -3.523600595e+01 -3.523600595e+01 -5.3645e-01 -1.9980e+00 +1.4175e+00 +2.2483e+00 -1.0134e+00 -1.4825e+00 +2.0643e+00 +6.9272e-01 -1.4541e+00 +1.3204e-01 +2.8199e+00 -3.1308e+00 +5.0000e+00 +1.0433e+00 -1.6447e+00 +5.0000e+00 -3.5001e-01 -4.0364e+00 +1.7989e+00 -3.6778e-01
1811 +3.597737948e+00 +3.597737948e+00 -3.711226205e+01 -3.711226205e+01 -3.9868e-01 -2.8766e+00 +2.3060e+00 +2.5322e+00 -1.0008e+00 -1.5834e+00 +1.7954e+00 +5.8022e-01 -1.2224e+00 +1.8382e+00 +3.3351e+00 -6.8687e-01 +5.0000e+00 +1.6964e+00 -1.8728e+00 +3.4247e+00 -1.6770e+00 -3.8727e+00 +7.4398e-01 -1.0229e+00
2313 +2.124027906e+00 +2.124027906e+00 -3.858597209e+01 -3.858597209e+01 +9.2156e-01 -2.8992e+00 +2.0805e+00 +2.2314e+00 -4.1813e-01 -2.6216e+00 +1.0874e+00 +4.3459e-01 -1.7706e+00 +6.8724e-01 +2.7956e+00 -6.9066e-01 +5.0000e+00 +1.1579e+00 -1.5193e+00 +3.8136e+00 -1.2069e+00 -4.3657e+00 +5.3370e-01 -1.3440e+00
2686 +1.362941027e+00 +1.362941027e+00 -3.934705897e+01 -3.934705897e+01 -1.6058e-01 -2.5958e+00 +1.7613e+00 +2.0607e+00 -5.2608e-01 -2.7743e+00 +1.2996e+00 +5.2845e-01 -1.2043e+00 +9.5865e-01 +3.1670e+00 +0.0000e+00 +5.0000e+00 +2.4773e-01 -2.8318e+00 +4.0470e+00 -3.9619e-01 -4.1416e+00 +5.8644e-01 -1.3858e+00
2935 +9.051158946e-01 +9.051158946e-01 -3.980488411e+01 -3.980488411e+01 +5.1596e-01 -2.9307e+00 +1.7573e+00 +2.1431e+00 -5.6382e-01 -2.9908e+00 +1.4724e+00 +1.7393e-01 -1.4524e+00 +1.1155e+00 +3.6278e+00 -3.2297e-01 +5.0000e+00 +7.2555e-01 -2.9014e+00 +3.9605e+00 -3.5185e-01 -4.3542e+00 +5.5138e-01 -1.4859e+00
3573 +6.125782878e-01 +6.125782878e-01 -4.009742171e+01 -4.009742171e+01 +5.8733e-01 -2.7522e+00 +1.6082e+00 +2.2814e+00 -5.1191e-01 -3.0430e+00 +1.1775e+00 +3.6009e-01 -1.5013e+00 +9.3494e-01 +3.6396e+00 -4.2864e-01 +5.0000e+00 +3.3572e-01 -3.0815e+00 +3.8752e+00 -2.4122e-01 -3.8688e+00 +6.3051e-01 -1.7971e+00
% function evaluation | noise-free fitness - Fopt (8.143200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.812609147e+02 +1.812609147e+02 +9.955809147e+02 +9.955809147e+02 -1.3211e+00 -4.3589e+00 -3.1551e-01 -3.1825e+00 +3.7793e+00 +2.3563e+00 +2.9233e+00 -4.6965e+00 -2.7430e+00 +2.4089e+00 +4.2063e+00 -4.0983e+00 -3.9697e+00 -4.6645e+00 -3.0390e+00 -4.1343e-01 -4.6089e+00 -3.0505e+00 +4.0068e+00 +2.2332e+00
2 +1.462294310e+02 +1.462294310e+02 +9.605494310e+02 +9.605494310e+02 -4.9669e+00 -2.4044e+00 -2.4075e+00 -4.9032e+00 +4.3175e+00 -4.8377e+00 -6.7127e-01 -1.2177e+00 +3.0993e+00 +2.0400e-02 +2.0963e+00 +1.8414e+00 -1.1194e+00 -3.6893e+00 +3.5159e+00 -3.5975e+00 -1.0234e+00 -4.3458e+00 +4.4347e-01 -4.8901e+00
3 +8.554521717e+01 +8.554521717e+01 +8.998652172e+02 +8.998652172e+02 -3.8577e-01 -3.2970e+00 +2.1894e+00 +2.5098e-01 -2.7311e+00 +4.7400e-01 +2.8602e+00 -2.4999e+00 +1.4102e+00 +2.7757e+00 -3.1970e+00 +2.7665e+00 -4.8210e+00 -7.2230e-02 +4.9083e+00 -2.0569e+00 -2.5135e+00 -1.0878e+00 +6.8200e-01 +4.2161e+00
39 +5.340171170e+01 +5.340171170e+01 +8.677217117e+02 +8.677217117e+02 -1.4797e+00 -3.2385e-01 +3.2347e+00 +6.9628e-01 -8.4868e-02 +3.5012e+00 +9.9200e-01 +1.4344e+00 +2.9272e+00 +6.9240e-01 +2.9142e+00 +4.4320e+00 +3.6951e+00 -7.3107e-01 +8.5079e-01 +4.5312e+00 -3.0010e+00 +3.1949e+00 -9.0260e-01 +1.5595e+00
67 +3.488917166e+01 +3.488917166e+01 +8.492091717e+02 +8.492091717e+02 -3.8214e+00 -3.9898e-01 +1.7538e+00 -3.3513e+00 -2.0172e+00 +4.7467e+00 +1.8418e+00 +6.3501e-01 -2.5094e+00 -3.4803e+00 +7.7596e-01 +2.0495e+00 +3.4155e-01 +5.3087e-02 -2.6089e+00 +5.0000e+00 -3.3196e+00 +1.9801e+00 -4.2382e+00 +4.3554e+00
137 +1.434579190e+01 +1.434579190e+01 +8.286657919e+02 +8.286657919e+02 -2.4294e+00 -1.6661e+00 +0.0000e+00 -5.0000e+00 +4.9104e-01 +5.2250e-01 +4.2359e+00 +1.1388e+00 -9.4332e-01 -2.9518e+00 +2.3541e+00 +1.6133e-01 +2.2164e+00 +6.9288e-02 -4.8635e-01 +1.1133e-01 -2.1025e+00 +2.3079e+00 -2.7915e+00 +4.2438e+00
717 +9.866796809e+00 +9.866796809e+00 +8.241867968e+02 +8.241867968e+02 -4.2668e+00 -3.5207e+00 -5.7629e-01 -3.2496e+00 +1.9532e+00 -2.6309e+00 +3.3128e+00 +1.1733e+00 -3.6930e-01 -1.1472e+00 +2.5129e+00 -5.6754e-01 +2.4949e+00 +2.2594e-01 +2.5169e+00 +1.6362e+00 -7.7484e-01 +2.7961e+00 -2.8971e+00 +3.0531e+00
1005 +6.292346030e+00 +6.292346030e+00 +8.206123460e+02 +8.206123460e+02 -4.2472e+00 -3.1611e+00 +5.2589e-01 -1.5620e+00 +4.8305e-01 +0.0000e+00 +2.7853e+00 -1.4415e+00 -2.4514e-01 -6.7709e-01 +4.8897e-01 -4.6715e-01 +2.5753e+00 +2.0222e-01 +2.1584e+00 +3.9445e+00 +7.7444e-01 +2.4887e+00 -1.9911e+00 +2.9340e+00
1729 +3.362599895e+00 +3.362599895e+00 +8.176825999e+02 +8.176825999e+02 -1.6329e+00 -5.0000e+00 +2.8898e+00 -5.8411e-01 +2.6197e+00 -1.2115e+00 +2.7955e+00 +8.4480e-01 +2.9434e-01 -2.2422e+00 +1.1135e+00 +1.1044e-01 +2.9596e+00 +7.7025e-01 +3.1962e+00 +2.4021e+00 +5.3552e-01 +1.4999e+00 -2.7447e+00 +3.1443e+00
2149 +2.297597489e+00 +2.297597489e+00 +8.166175975e+02 +8.166175975e+02 -2.9037e+00 -4.4304e+00 +2.8756e+00 -2.3218e+00 +2.4234e+00 -2.0362e-01 +2.8197e+00 +7.1576e-01 -7.5944e-01 -2.8494e+00 +5.4383e-01 +2.6785e-01 +2.4609e+00 +3.6330e-01 +2.2826e+00 +2.4927e+00 -1.2583e-01 +2.5970e+00 -2.8350e+00 +1.5512e+00
2661 +1.571135534e+00 +1.571135534e+00 +8.158911355e+02 +8.158911355e+02 -2.8120e+00 -3.4853e+00 +3.2456e+00 -1.6232e+00 +1.9524e+00 -4.7986e-01 +3.3961e+00 +9.2068e-01 -5.7220e-01 -2.2272e+00 -9.2779e-02 +4.3577e-01 +2.3227e+00 +2.3303e-01 +2.8427e+00 +2.8993e+00 -4.1241e-01 +1.4887e+00 -3.0603e+00 +1.8133e+00
2717 +9.373058571e-01 +9.373058571e-01 +8.152573059e+02 +8.152573059e+02 -2.7100e+00 -4.0699e+00 +4.1569e+00 -1.5248e+00 +1.1564e+00 -5.4186e-01 +3.0547e+00 +5.8963e-01 -1.5557e-01 -1.9716e+00 +7.0981e-03 +1.4548e-01 +3.2468e+00 +1.4087e-01 +3.0812e+00 +2.9246e+00 -1.4459e-01 +1.8317e+00 -3.2038e+00 +1.7821e+00
2901 +5.070840681e-01 +5.070840681e-01 +8.148270841e+02 +8.148270841e+02 -2.5407e+00 -4.3925e+00 +3.9136e+00 -6.2120e-01 +2.1629e+00 -3.0567e-01 +2.1414e+00 +5.6787e-01 +0.0000e+00 -2.3765e+00 -8.0203e-02 +3.1378e-01 +3.3505e+00 +6.7478e-01 +3.2866e+00 +3.2365e+00 +2.8842e-01 +2.0089e+00 -3.3677e+00 +1.5946e+00
3243 +3.843058878e-01 +3.843058878e-01 +8.147043059e+02 +8.147043059e+02 -2.4310e+00 -3.9669e+00 +3.8797e+00 -1.0191e+00 +2.1368e+00 -3.6936e-01 +2.3772e+00 +7.4358e-01 +0.0000e+00 -2.3426e+00 -9.0407e-02 +2.3558e-01 +3.5274e+00 +5.0522e-01 +3.0440e+00 +3.2897e+00 +1.5499e-01 +2.0016e+00 -3.5343e+00 +1.6030e+00
3501 +2.307436113e-01 +2.307436113e-01 +8.145507436e+02 +8.145507436e+02 -2.6463e+00 -4.1041e+00 +3.7194e+00 -9.9249e-01 +2.1567e+00 -3.6716e-01 +2.0763e+00 +7.8570e-01 +0.0000e+00 -2.3390e+00 -3.9753e-01 +2.3835e-01 +3.3883e+00 +6.6978e-01 +3.1443e+00 +3.3255e+00 +1.4389e-01 +1.9837e+00 -3.3737e+00 +1.6218e+00
3754 +1.508033317e-01 +1.508033317e-01 +8.144708033e+02 +8.144708033e+02 -2.6436e+00 -4.0934e+00 +3.8992e+00 -1.0943e+00 +2.0910e+00 -3.6756e-01 +2.0838e+00 +7.6791e-01 +0.0000e+00 -2.1492e+00 -9.1250e-02 +1.7690e-01 +3.0511e+00 +8.0347e-01 +2.9530e+00 +3.4000e+00 +2.0580e-01 +1.9444e+00 -3.3493e+00 +1.6228e+00
4079 +9.997032500e-02 +9.997032500e-02 +8.144199703e+02 +8.144199703e+02 -2.7981e+00 -4.0641e+00 +3.8267e+00 -1.1022e+00 +2.0992e+00 -4.6395e-01 +2.1122e+00 +8.5338e-01 +0.0000e+00 -2.1297e+00 -2.0956e-01 +2.2762e-01 +3.1551e+00 +8.0046e-01 +3.0080e+00 +3.3639e+00 +1.7344e-01 +1.9461e+00 -3.3016e+00 +1.6040e+00
% function evaluation | noise-free fitness - Fopt (-6.205000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.637079943e+01 +9.637079943e+01 +3.432079943e+01 +3.432079943e+01 -8.2811e-01 -1.7334e+00 -9.3271e-01 -3.8382e+00 -3.8583e+00 +3.0335e+00 +1.6422e+00 -1.0722e+00 -3.3440e+00 +2.6882e+00 +2.1781e+00 +3.4940e+00 -4.0526e-01 +9.6198e-01 +1.2972e+00 -1.9069e+00 -2.8038e+00 +1.3903e+00 +2.4718e+00 +9.6608e-01
13 +3.720074334e+01 +3.720074334e+01 -2.484925666e+01 -2.484925666e+01 +3.9450e+00 -1.0633e+00 -3.3612e+00 +3.2525e+00 -3.2641e+00 -3.1121e+00 +4.8920e+00 -4.8926e+00 +1.7678e+00 -3.9119e-01 +1.3590e+00 -2.9820e+00 +3.1419e-01 -8.6336e-01 -1.2612e+00 -4.6252e+00 +4.0963e+00 +1.1421e+00 -3.5255e+00 +4.3163e+00
69 +1.683414629e+01 +1.683414629e+01 -4.521585371e+01 -4.521585371e+01 +1.2088e+00 -1.3771e+00 -5.0000e+00 +2.7445e+00 -4.3048e-01 +2.1895e-02 +5.0000e+00 -4.5743e+00 +9.7881e-02 +2.8907e+00 -4.6398e-01 -1.8571e+00 +1.2792e-01 -9.0511e-02 -5.2270e-01 -2.7177e+00 +1.4636e+00 +3.8069e+00 +1.1018e+00 +5.6626e-01
141 +1.530754599e+01 +1.530754599e+01 -4.674245401e+01 -4.674245401e+01 +2.6423e+00 -1.0115e+00 -3.2273e+00 +4.1861e+00 -2.3739e+00 -1.1069e+00 +2.3041e+00 -5.0000e+00 -8.4818e-01 +3.4514e+00 +3.1400e-01 -1.4434e+00 +2.2137e+00 -2.3403e+00 +0.0000e+00 -2.6468e+00 +5.9693e-01 +3.0499e+00 -8.8413e-01 +0.0000e+00
683 +9.524974811e+00 +9.524974811e+00 -5.252502519e+01 -5.252502519e+01 +1.6230e-03 -2.8518e+00 +1.3866e+00 +3.6636e+00 -2.1627e+00 -2.1917e+00 +3.2189e+00 -5.0000e+00 -5.0000e+00 +4.8096e+00 +1.6310e+00 -1.8991e+00 -3.3377e-01 -3.8551e-01 +2.2799e+00 -4.0433e+00 +8.7028e-01 +3.4164e+00 -2.5406e+00 -9.7203e-01
1291 +5.234936688e+00 +5.234936688e+00 -5.681506331e+01 -5.681506331e+01 +9.3689e-01 -9.4219e-01 -2.4854e+00 +3.5948e+00 -1.9696e+00 -4.6150e+00 +4.2661e+00 -4.9010e+00 -4.0997e+00 +5.0000e+00 +1.5278e+00 -7.0939e-01 -8.2997e-01 +7.3554e-01 +1.8048e+00 -2.3050e+00 +1.9881e+00 +3.8038e+00 -9.9803e-01 +9.6752e-01
1971 +3.955092883e+00 +3.955092883e+00 -5.809490712e+01 -5.809490712e+01 +6.2955e-01 -1.4620e+00 -1.6571e+00 +3.2394e+00 -9.2573e-01 -4.5082e+00 +4.1521e+00 -4.3474e+00 -2.7011e+00 +5.0000e+00 +8.0664e-01 -1.3375e+00 -6.3727e-01 -7.5573e-01 +1.7615e+00 -2.2687e+00 +1.7818e+00 +3.2040e+00 -5.7670e-01 +2.0170e+00
2346 +2.405620746e+00 +2.405620746e+00 -5.964437925e+01 -5.964437925e+01 +2.1720e+00 +0.0000e+00 -9.9905e-01 +3.7500e+00 -1.6655e+00 -3.9985e+00 +3.2495e+00 -4.0359e+00 -2.7750e+00 +3.9742e+00 +4.0685e-01 -1.6066e+00 -5.1855e-01 +3.6500e-01 +1.7623e+00 -2.5459e+00 +2.6245e+00 +2.8520e+00 -8.7480e-01 +1.2526e+00
2611 +1.487701475e+00 +1.487701475e+00 -6.056229853e+01 -6.056229853e+01 +1.9468e+00 +0.0000e+00 -1.3558e+00 +2.7256e+00 -1.8778e+00 -4.4490e+00 +4.1361e+00 -3.0852e+00 -2.3770e+00 +3.5506e+00 +1.0488e+00 -1.0851e+00 -2.7682e-01 +1.5790e-01 +1.8159e+00 -2.5663e+00 +1.5671e+00 +3.1265e+00 -7.9104e-01 +9.0686e-01
2841 +9.551735366e-01 +9.551735366e-01 -6.109482646e+01 -6.109482646e+01 +2.2297e+00 -7.2007e-01 -7.1090e-01 +2.5000e+00 -1.4569e+00 -3.8625e+00 +4.7457e+00 -3.1125e+00 -2.6019e+00 +2.9926e+00 +9.2785e-01 -1.0427e+00 +2.1575e-01 -1.1718e-01 +2.1804e+00 -3.5409e+00 +1.7006e+00 +2.5953e+00 -8.6154e-01 +1.5032e+00
3135 +4.944488440e-01 +4.944488440e-01 -6.155555116e+01 -6.155555116e+01 +2.1860e+00 -5.1936e-01 -1.1055e+00 +2.5507e+00 -1.9115e+00 -3.7630e+00 +3.8652e+00 -2.5000e+00 -3.2557e+00 +3.4594e+00 +1.1970e+00 -1.4845e+00 -1.4220e-01 +2.5345e-01 +1.6447e+00 -3.2205e+00 +1.8957e+00 +2.5164e+00 -1.6616e-01 +1.2070e+00
3355 +3.938151913e-01 +3.938151913e-01 -6.165618481e+01 -6.165618481e+01 +2.1756e+00 -4.7761e-01 -1.0131e+00 +2.5604e+00 -1.5500e+00 -3.7906e+00 +3.8457e+00 -2.5000e+00 -3.0883e+00 +3.3589e+00 +9.1111e-01 -1.7431e+00 -7.7958e-02 +2.1220e-01 +1.6502e+00 -3.5062e+00 +1.9378e+00 +2.5163e+00 -1.4540e-01 +1.2017e+00
3489 +2.363991203e-01 +2.363991203e-01 -6.181360088e+01 -6.181360088e+01 +2.1956e+00 -5.6543e-01 -6.8968e-01 +2.5357e+00 -1.7140e+00 -3.8366e+00 +3.8097e+00 -2.5004e+00 -3.1732e+00 +3.5111e+00 +1.0649e+00 -1.7452e+00 -3.6895e-02 +1.8510e-01 +1.4420e+00 -3.6066e+00 +1.9068e+00 +2.5152e+00 -5.3449e-01 +1.3640e+00
4017 +1.579209898e-01 +1.579209898e-01 -6.189207901e+01 -6.189207901e+01 +2.1447e+00 -5.1532e-01 -6.8000e-01 +2.5444e+00 -1.6716e+00 -3.7823e+00 +3.7500e+00 -2.5001e+00 -3.1709e+00 +3.3163e+00 +1.0475e+00 -1.7120e+00 -1.4110e-01 +3.3625e-01 +1.4851e+00 -3.4193e+00 +1.9291e+00 +2.5119e+00 -6.3355e-01 +1.4458e+00
% function evaluation | noise-free fitness - Fopt (-4.328000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.250298914e+02 +7.250298914e+02 +6.817498914e+02 +6.817498914e+02 -3.5246e+00 +1.8970e+00 +2.6371e+00 -4.7520e+00 +1.2260e+00 +4.4680e+00 -3.0574e+00 -9.5390e-02 +1.5429e+00 +4.6858e+00 +7.0925e-01 -2.8322e+00 +3.3501e-01 -1.6799e+00 +2.8151e+00 -3.0782e-01 -2.3476e+00 -4.1336e+00 -4.7555e+00 -2.6832e+00
2 +2.818025956e+02 +2.818025956e+02 +2.385225956e+02 +2.385225956e+02 +2.8507e+00 +2.9133e+00 -1.9372e+00 +4.1892e+00 +7.9925e-01 +2.9823e+00 +1.9981e+00 -1.1242e+00 -3.4402e+00 -2.1897e+00 -1.5027e+00 +2.8316e+00 -2.8777e+00 -4.0359e+00 +4.8389e+00 +3.6789e+00 +4.4878e+00 +4.0215e+00 -1.6400e+00 -2.4379e-01
3 +1.023491835e+02 +1.023491835e+02 +5.906918346e+01 +5.906918346e+01 -3.0397e+00 +3.9201e+00 -3.8721e+00 -4.9500e+00 +2.0703e+00 -1.3916e+00 -1.6194e+00 +3.6917e+00 +3.9258e+00 +6.2669e-01 +3.6069e+00 -2.0914e+00 -3.0880e+00 +3.3786e+00 -3.8253e+00 -4.1673e+00 -4.7368e+00 -4.6605e+00 -3.2220e+00 -1.6590e+00
8 +6.862527047e+01 +6.862527047e+01 +2.534527047e+01 +2.534527047e+01 -3.0475e+00 +1.2864e+00 -4.0049e+00 +6.1899e-01 +3.4634e+00 -2.5781e+00 +4.9050e+00 -2.0246e+00 +1.0736e+00 -4.2390e+00 +7.2565e-01 +4.1476e+00 -2.8553e+00 -3.1566e-01 +7.7128e-01 +4.2156e-01 -3.5949e+00 +9.8753e-01 +2.8988e+00 -7.1969e-01
15 +5.776665996e+01 +5.776665996e+01 +1.448665996e+01 +1.448665996e+01 -8.3964e-02 +9.3690e-01 -3.2659e+00 -2.1331e+00 +4.1210e+00 -3.3401e+00 +3.3017e+00 -1.5989e+00 +2.7023e+00 -4.8102e+00 +9.7694e-01 -9.2968e-01 -2.2903e+00 -3.0021e+00 +1.2448e+00 -4.3900e+00 +1.6217e+00 +2.4518e-01 +2.4015e+00 +3.6022e+00
65 +3.323174058e+01 +3.323174058e+01 -1.004825942e+01 -1.004825942e+01 -4.8642e-01 +5.4418e-01 -3.2063e+00 -4.7378e-01 +4.1966e+00 -4.6534e-01 +1.9080e+00 +5.0000e+00 -9.8839e-01 +4.5532e+00 -1.3201e-01 -9.2519e-01 -2.4788e+00 +9.4486e-01 -1.3250e+00 -4.7130e-01 -9.6522e-01 -1.5299e+00 +2.8246e+00 -2.4100e+00
177 +2.188451203e+01 +2.188451203e+01 -2.139548797e+01 -2.139548797e+01 +3.6183e-01 +4.2152e+00 -4.5508e+00 -4.5604e-01 +3.6616e+00 -4.8102e+00 +9.8664e-01 +1.5484e+00 +4.7499e+00 +0.0000e+00 -1.4486e+00 -5.6326e-01 -3.4653e+00 +1.6024e+00 -4.5714e+00 -1.2706e+00 -1.0498e+00 +1.8646e+00 +1.9703e+00 -2.3033e+00
518 +1.394821475e+01 +1.394821475e+01 -2.933178525e+01 -2.933178525e+01 +0.0000e+00 -5.0516e-01 -3.5929e+00 +3.6161e+00 +1.4382e+00 -4.4270e+00 +1.3361e-01 -1.7026e+00 +2.4231e+00 -6.2634e-01 +1.0486e+00 -4.2017e+00 -2.7933e+00 +5.8208e-03 -2.1280e+00 -3.6810e+00 +2.7839e+00 -1.1629e+00 +4.6731e+00 +1.1833e+00
1146 +9.873132366e+00 +9.873132366e+00 -3.340686763e+01 -3.340686763e+01 -2.2389e+00 +3.1590e+00 -2.3273e+00 +1.4960e+00 +2.4440e+00 -3.4840e+00 -4.5906e+00 -4.6773e+00 +1.8491e+00 -2.2854e+00 -8.8713e-01 -2.7642e+00 -2.7623e+00 +1.7693e+00 -2.0580e+00 +4.9216e-01 +2.7328e+00 +8.9488e-01 +4.1304e+00 -5.8857e-01
1551 +5.853073769e+00 +5.853073769e+00 -3.742692623e+01 -3.742692623e+01 +5.7219e-01 +5.7046e-01 -2.5728e+00 +1.0628e+00 +2.6518e+00 -1.4884e+00 -1.9051e+00 -3.0528e+00 +2.9623e-01 -2.4532e+00 -1.4764e-01 -2.1438e+00 -3.8084e+00 +6.5598e-01 -2.0614e+00 -4.8622e-01 +2.5036e+00 -9.6886e-01 +4.8447e+00 -8.5677e-01
2051 +3.802706842e+00 +3.802706842e+00 -3.947729316e+01 -3.947729316e+01 -1.3051e-01 +1.3337e+00 -2.2950e+00 +8.4561e-01 +2.6226e+00 -2.3427e+00 -2.8172e+00 -2.2836e+00 +0.0000e+00 -2.1242e+00 +3.0869e-01 -1.4631e+00 -5.0000e+00 +1.9650e+00 -2.9501e+00 +7.9515e-01 +2.2126e+00 -6.7370e-01 +3.8678e+00 -2.0060e+00
2471 +2.424466063e+00 +2.424466063e+00 -4.085553394e+01 -4.085553394e+01 -1.4159e+00 +1.9722e+00 -3.4140e+00 +1.3254e+00 +3.0169e+00 -1.8562e+00 -2.9416e+00 -1.6201e+00 +1.8340e+00 -1.8883e+00 +2.9864e-01 -1.6263e+00 -5.0000e+00 +2.1738e+00 -2.6608e+00 -4.0962e-01 +2.4887e+00 -2.2612e-01 +4.4610e+00 -1.2085e+00
2673 +1.448592127e+00 +1.448592127e+00 -4.183140787e+01 -4.183140787e+01 -6.4505e-01 +2.0952e+00 -2.4965e+00 +1.2172e+00 +3.5891e+00 -2.0213e+00 -3.2141e+00 -1.4405e+00 +1.4817e+00 -9.0865e-01 +7.4428e-01 -1.5662e+00 -4.6043e+00 +2.0296e+00 -3.2698e+00 +7.4044e-04 +2.7934e+00 -6.7813e-01 +3.7500e+00 -1.1767e+00
2901 +9.480413064e-01 +9.480413064e-01 -4.233195869e+01 -4.233195869e+01 -7.2038e-01 +2.5253e+00 -2.7193e+00 +1.6770e+00 +3.4920e+00 -1.8516e+00 -3.7736e+00 -1.6035e+00 +1.6878e+00 -1.0415e+00 +5.2773e-01 -8.7420e-01 -4.4796e+00 +1.8726e+00 -3.5813e+00 -3.9087e-01 +2.7330e+00 -1.5764e-01 +3.1879e+00 -1.2429e+00
3141 +5.882005973e-01 +5.882005973e-01 -4.269179940e+01 -4.269179940e+01 -4.0196e-01 +2.6947e+00 -2.7187e+00 +1.4367e+00 +3.3831e+00 -1.6947e+00 -3.8709e+00 -1.3971e+00 +1.8272e+00 -1.0084e+00 +1.2905e+00 -7.9761e-01 -4.3752e+00 +1.8183e+00 -3.2770e+00 +1.7373e-01 +2.7193e+00 -2.7396e-01 +2.9217e+00 -1.2450e+00
3377 +3.762877967e-01 +3.762877967e-01 -4.290371220e+01 -4.290371220e+01 -4.3679e-03 +2.7022e+00 -2.9451e+00 +1.4429e+00 +3.4654e+00 -1.7560e+00 -3.7425e+00 -1.3332e+00 +1.8337e+00 -1.0914e+00 +1.3771e+00 -8.8435e-01 -4.1890e+00 +1.6736e+00 -3.1731e+00 -1.4551e-01 +3.0454e+00 -2.2012e-03 +3.0175e+00 -1.2353e+00
3613 +2.305664021e-01 +2.305664021e-01 -4.304943360e+01 -4.304943360e+01 -5.7960e-01 +2.8208e+00 -2.8097e+00 +1.4306e+00 +3.1927e+00 -2.2364e+00 -3.6900e+00 -1.1892e+00 +1.6713e+00 -1.1646e+00 +1.2765e+00 -8.2998e-01 -4.1943e+00 +1.6844e+00 -3.2161e+00 +1.4392e-01 +3.0067e+00 +0.0000e+00 +3.2639e+00 -1.1892e+00
3863 +1.477410380e-01 +1.477410380e-01 -4.313225896e+01 -4.313225896e+01 -5.5787e-01 +2.7358e+00 -2.8234e+00 +1.4391e+00 +3.2036e+00 -2.1409e+00 -3.7397e+00 -1.1943e+00 +1.6614e+00 -1.1321e+00 +1.2614e+00 -1.2229e+00 -4.0744e+00 +1.7844e+00 -3.1486e+00 -1.1445e-01 +2.9396e+00 +0.0000e+00 +3.4099e+00 -1.3460e+00
4066 +9.926651398e-02 +9.926651398e-02 -4.318073349e+01 -4.318073349e+01 -5.2370e-01 +2.7093e+00 -2.8844e+00 +1.4467e+00 +3.1867e+00 -2.0929e+00 -3.6820e+00 -1.1121e+00 +1.7467e+00 -1.1420e+00 +1.2848e+00 -1.2364e+00 -4.0891e+00 +1.8426e+00 -3.1979e+00 -8.8849e-02 +3.0757e+00 +0.0000e+00 +3.3840e+00 -1.3479e+00
4568 +6.283529788e-02 +6.283529788e-02 -4.321716470e+01 -4.321716470e+01 -4.5501e-01 +2.7294e+00 -2.9900e+00 +1.4549e+00 +3.1886e+00 -2.1047e+00 -3.7287e+00 -1.2389e+00 +1.8750e+00 -1.1804e+00 +1.3644e+00 -1.2322e+00 -4.0844e+00 +1.8855e+00 -3.2021e+00 -1.9655e-01 +3.0579e+00 +0.0000e+00 +3.3364e+00 -1.3235e+00
% function evaluation | noise-free fitness - Fopt (-3.916000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.187717352e+02 +2.187717352e+02 +1.796117352e+02 +1.796117352e+02 +9.5564e-01 -2.4704e+00 -2.4381e+00 -2.8776e+00 +2.9404e+00 +4.0841e+00 -4.1523e+00 +4.8744e+00 +4.1504e+00 +4.5257e+00 -3.4668e+00 -4.6997e+00 -4.0556e+00 +6.6504e-01 +3.8204e-02 +6.9228e-01 +4.2242e+00 +6.7811e-01 -7.7033e-01 +1.7719e+00
13 +1.383623632e+02 +1.383623632e+02 +9.920236319e+01 +9.920236319e+01 +1.2058e+00 -2.8728e+00 +2.8709e+00 +3.0418e+00 +2.5599e+00 -3.4661e+00 +2.5031e+00 -2.5295e+00 -3.0837e+00 +1.7307e+00 -1.2930e+00 -1.2511e+00 -3.4096e+00 +3.3701e+00 -4.8707e+00 -1.9467e+00 +2.1000e+00 -1.9895e+00 -3.3769e+00 -4.6357e+00
